Strain : Compressive strain (Extension) gauge length,"100.00000",mm
"17.24200","21.52691","4.25319"
"17.24300","21.52815","4.25360"
"17.24400","21.52940","4.25380"
"17.24500","21.53064","4.25360"
"17.24600","21.53189","4.25279"
"17.24700","21.53313","4.25145"
"17.24800","21.53437","4.24987"
"17.24900","21.53562","4.24822"
"17.25000","21.53686","4.24662"
"17.25100","21.53810","4.24534"
"17.25200","21.53935","4.24472"
"17.25300","21.54059","4.24477"
"17.25400","21.54183","4.24521"
"17.25500","21.54308","4.24580"
"17.25600","21.54432","4.24652"
"17.25700","21.54557","4.24726"
"17.25800","21.54681","4.24782"
"17.25900","21.54806","4.24819"
"17.26000","21.54930","4.24857"
"17.26100","21.55054","4.24909"
"17.26200","21.55179","4.24971"
"17.26300","21.55304","4.25049"
"17.26400","21.55428","4.25183"
"17.26500","21.55553","4.25386"
"17.26600","21.55678","4.25604"
"17.26700","21.55802","4.25780"
"17.26800","21.55927","4.25909"
"17.26900","21.56052","4.26015"
"17.27000","21.56177","4.26094"
"17.27100","21.56301","4.26120"
"17.27200","21.56426","4.26093"
"17.27300","21.56551","4.26038"
"17.27400","21.56676","4.25977"
"17.27500","21.56801","4.25911"
"17.27600","21.56926","4.25853"
"17.27700","21.57051","4.25833"
"17.27800","21.57176","4.25855"
"17.27900","21.57301","4.25874"
"17.28000","21.57426","4.25850"
"17.28100","21.57551","4.25784"
"17.28200","21.57676","4.25699"
"17.28300","21.57801","4.25609"
"17.28400","21.57926","4.25525"
"17.28500","21.58051","4.25457"
"17.28600","21.58177","4.25422"
"17.28700","21.58302","4.25432"
"17.28800","21.58427","4.25495"
"17.28900","21.58552","4.25615"
"17.29000","21.58678","4.25782"
"17.29100","21.58803","4.25972"
"17.29200","21.58928","4.26160"
"17.29300","21.59053","4.26339"
"17.29400","21.59179","4.26496"
"17.29500","21.59304","4.26609"
"17.29600","21.59429","4.26677"
"17.29700","21.59555","4.26733"
"17.29800","21.59680","4.26800"
"17.29900","21.59805","4.26879"
"17.30000","21.59931","4.26967"
"17.30100","21.60056","4.27067"
"17.30200","21.60182","4.27178"
"17.30300","21.60307","4.27282"
"17.30400","21.60432","4.27348"
"17.30500","21.60558","4.27353"
"17.30600","21.60683","4.27302"
"17.30700","21.60808","4.27222"
"17.30800","21.60934","4.27138"
"17.30900","21.61059","4.27052"
"17.31000","21.61185","4.26959"
"17.31100","21.61310","4.26876"
"17.31200","21.61435","4.26833"
"17.31300","21.61560","4.26844"
"17.31400","21.61686","4.26892"
"17.31500","21.61811","4.26949"
"17.31600","21.61936","4.27011"
"17.31700","21.62062","4.27089"
"17.31800","21.62187","4.27178"
"17.31900","21.62312","4.27260"
"17.32000","21.62437","4.27330"
"17.32100","21.62563","4.27405"
"17.32200","21.62688","4.27504"
"17.32300","21.62813","4.27636"
"17.32400","21.62938","4.27801"
"17.32500","21.63064","4.27990"
"17.32600","21.63189","4.28187"
"17.32700","21.63314","4.28366"
"17.32800","21.63440","4.28501"
"17.32900","21.63565","4.28580"
"17.33000","21.63690","4.28600"
"17.33100","21.63815","4.28564"
"17.33200","21.63941","4.28488"
"17.33300","21.64066","4.28397"
"17.33400","21.64191","4.28310"
"17.33500","21.64317","4.28234"
"17.33600","21.64442","4.28174"
"17.33700","21.64567","4.28134"
"17.33800","21.64692","4.28109"
"17.33900","21.64818","4.28081"
"17.34000","21.64943","4.28027"
"17.34100","21.65068","4.27949"
"17.34200","21.65194","4.27863"
"17.34300","21.65319","4.27763"
"17.34400","21.65444","4.27644"
"17.34500","21.65569","4.27532"
"17.34600","21.65694","4.27455"
"17.34700","21.65820","4.27409"
"17.34800","21.65945","4.27377"
"17.34900","21.66070","4.27369"
"17.35000","21.66195","4.27407"
"17.35100","21.66320","4.27486"
"17.35200","21.66446","4.27571"
"17.35300","21.66571","4.27636"
"17.35400","21.66696","4.27684"
"17.35500","21.66821","4.27723"
"17.35600","21.66946","4.27755"
"17.35700","21.67071","4.27782"
"17.35800","21.67196","4.27816"
"17.35900","21.67321","4.27865"
"17.36000","21.67446","4.27933"
"17.36100","21.67571","4.28020"
"17.36200","21.67697","4.28119"
"17.36300","21.67822","4.28206"
"17.36400","21.67946","4.28262"
"17.36500","21.68071","4.28288"
"17.36600","21.68196","4.28291"
"17.36700","21.68321","4.28281"
"17.36800","21.68446","4.28263"
"17.36900","21.68571","4.28239"
"17.37000","21.68696","4.28213"
"17.37100","21.68821","4.28198"
"17.37200","21.68946","4.28205"
"17.37300","21.69070","4.28241"
"17.37400","21.69195","4.28299"
"17.37500","21.69320","4.28374"
"17.37600","21.69445","4.28476"
"17.37700","21.69569","4.28606"
"17.37800","21.69694","4.28730"
"17.37900","21.69819","4.28804"
"17.38000","21.69943","4.28815"
"17.38100","21.70068","4.28790"
"17.38200","21.70193","4.28763"
"17.38300","21.70317","4.28751"
"17.38400","21.70441","4.28762"
"17.38500","21.70566","4.28799"
"17.38600","21.70690","4.28858"
"17.38700","21.70815","4.28921"
"17.38800","21.70939","4.28975"
"17.38900","21.71063","4.29021"
"17.39000","21.71187","4.29051"
"17.39100","21.71312","4.29049"
"17.39200","21.71436","4.29015"
"17.39300","21.71560","4.28981"
"17.39400","21.71685","4.28976"
"17.39500","21.71809","4.29001"
"17.39600","21.71933","4.29044"
"17.39700","21.72058","4.29107"
"17.39800","21.72182","4.29198"
"17.39900","21.72306","4.29312"
"17.40000","21.72431","4.29440"
"17.40100","21.72555","4.29581"
"17.40200","21.72680","4.29755"
"17.40300","21.72804","4.29990"
"17.40400","21.72928","4.30280"
"17.40500","21.73053","4.30507"
"17.40600","21.73178","4.30548"
"17.40700","21.73302","4.30456"
"17.40800","21.73427","4.30406"
"17.40900","21.73551","4.30490"
"17.41000","21.73676","4.30646"
"17.41100","21.73801","4.30767"
"17.41200","21.73925","4.30821"
"17.41300","21.74050","4.30841"
"17.41400","21.74175","4.30838"
"17.41500","21.74300","4.30789"
"17.41600","21.74424","4.30702"
"17.41700","21.74549","4.30607"
"17.41800","21.74674","4.30491"
"17.41900","21.74799","4.30342"
"17.42000","21.74924","4.30206"
"17.42100","21.75049","4.30130"
"17.42200","21.75174","4.30099"
"17.42300","21.75299","4.30084"
"17.42400","21.75424","4.30092"
"17.42500","21.75549","4.30123"
"17.42600","21.75674","4.30141"
"17.42700","21.75800","4.30117"
"17.42800","21.75925","4.30069"
"17.42900","21.76050","4.30040"
"17.43000","21.76176","4.30042"
"17.43100","21.76301","4.30051"
"17.43200","21.76427","4.30062"
"17.43300","21.76552","4.30105"
"17.43400","21.76678","4.30184"
"17.43500","21.76803","4.30275"
"17.43600","21.76929","4.30369"
"17.43700","21.77054","4.30474"
"17.43800","21.77180","4.30558"
"17.43900","21.77305","4.30573"
"17.44000","21.77431","4.30514"
"17.44100","21.77556","4.30418"
"17.44200","21.77682","4.30333"
"17.44300","21.77807","4.30284"
"17.44400","21.77933","4.30273"
"17.44500","21.78058","4.30291"
"17.44600","21.78184","4.30325"
"17.44700","21.78309","4.30366"
"17.44800","21.78435","4.30409"
"17.44900","21.78560","4.30459"
"17.45000","21.78685","4.30512"
"17.45100","21.78811","4.30548"
"17.45200","21.78936","4.30562"
"17.45300","21.79061","4.30561"
"17.45400","21.79186","4.30559"
"17.45500","21.79312","4.30586"
"17.45600","21.79437","4.30673"
"17.45700","21.79562","4.30824"
"17.45800","21.79688","4.31018"
"17.45900","21.79813","4.31241"
"17.46000","21.79938","4.31488"
"17.46100","21.80064","4.31748"
"17.46200","21.80189","4.31992"
"17.46300","21.80314","4.32193"
"17.46400","21.80440","4.32339"
"17.46500","21.80565","4.32435"
"17.46600","21.80691","4.32493"
"17.46700","21.80816","4.32525"
"17.46800","21.80941","4.32556"
"17.46900","21.81067","4.32622"
"17.47000","21.81192","4.32732"
"17.47100","21.81318","4.32856"
"17.47200","21.81443","4.32950"
"17.47300","21.81569","4.32991"
"17.47400","21.81694","4.32976"
"17.47500","21.81820","4.32920"
"17.47600","21.81945","4.32840"
"17.47700","21.82071","4.32749"
"17.47800","21.82196","4.32649"
"17.47900","21.82322","4.32533"
"17.48000","21.82447","4.32400"
"17.48100","21.82572","4.32270"
"17.48200","21.82698","4.32175"
"17.48300","21.82823","4.32124"
"17.48400","21.82948","4.32098"
"17.48500","21.83074","4.32078"
"17.48600","21.83199","4.32060"
"17.48700","21.83324","4.32045"
"17.48800","21.83449","4.32033"
"17.48900","21.83574","4.32026"
"17.49000","21.83700","4.32021"
"17.49100","21.83825","4.32016"
"17.49200","21.83950","4.32013"
"17.49300","21.84075","4.32024"
"17.49400","21.84200","4.32057"
"17.49500","21.84325","4.32113"
"17.49600","21.84450","4.32178"
"17.49700","21.84575","4.32241"
"17.49800","21.84699","4.32303"
"17.49900","21.84824","4.32359"
"17.50000","21.84949","4.32383"
"17.50100","21.85074","4.32366"
"17.50200","21.85199","4.32326"
"17.50300","21.85323","4.32292"
"17.50400","21.85448","4.32271"
"17.50500","21.85573","4.32265"
"17.50600","21.85698","4.32281"
"17.50700","21.85822","4.32334"
"17.50800","21.85947","4.32418"
"17.50900","21.86072","4.32511"
"17.51000","21.86197","4.32590"
"17.51100","21.86321","4.32646"
"17.51200","21.86446","4.32677"
"17.51300","21.86571","4.32699"
"17.51400","21.86695","4.32731"
"17.51500","21.86820","4.32776"
"17.51600","21.86945","4.32828"
"17.51700","21.87070","4.32893"
"17.51800","21.87195","4.32996"
"17.51900","21.87320","4.33153"
"17.52000","21.87444","4.33345"
"17.52100","21.87569","4.33544"
"17.52200","21.87694","4.33733"
"17.52300","21.87819","4.33910"
"17.52400","21.87943","4.34065"
"17.52500","21.88068","4.34187"
"17.52600","21.88193","4.34284"
"17.52700","21.88318","4.34375"
"17.52800","21.88443","4.34470"
"17.52900","21.88567","4.34569"
"17.53000","21.88692","4.34668"
"17.53100","21.88817","4.34774"
"17.53200","21.88942","4.34886"
"17.53300","21.89067","4.34988"
"17.53400","21.89191","4.35072"
"17.53500","21.89316","4.35144"
"17.53600","21.89441","4.35198"
"17.53700","21.89566","4.35209"
"17.53800","21.89690","4.35165"
"17.53900","21.89815","4.35090"
"17.54000","21.89940","4.35017"
"17.54100","21.90065","4.34957"
"17.54200","21.90190","4.34909"
"17.54300","21.90314","4.34881"
"17.54400","21.90439","4.34892"
"17.54500","21.90564","4.34945"
"17.54600","21.90689","4.35006"
"17.54700","21.90813","4.35033"
"17.54800","21.90938","4.35014"
"17.54900","21.91063","4.34962"
"17.55000","21.91188","4.34900"
"17.55100","21.91312","4.34843"
"17.55200","21.91437","4.34800"
"17.55300","21.91562","4.34780"
"17.55400","21.91686","4.34796"
"17.55500","21.91811","4.34853"
"17.55600","21.91936","4.34947"
"17.55700","21.92060","4.35061"
"17.55800","21.92184","4.35167"
"17.55900","21.92309","4.35246"
"17.56000","21.92434","4.35291"
"17.56100","21.92558","4.35303"
"17.56200","21.92683","4.35281"
"17.56300","21.92807","4.35233"
"17.56400","21.92932","4.35176"
"17.56500","21.93057","4.35146"
"17.56600","21.93181","4.35171"
"17.56700","21.93306","4.35246"
"17.56800","21.93431","4.35343"
"17.56900","21.93555","4.35439"
"17.57000","21.93680","4.35528"
"17.57100","21.93805","4.35606"
"17.57200","21.93930","4.35662"
"17.57300","21.94055","4.35686"
"17.57400","21.94180","4.35683"
"17.57500","21.94305","4.35668"
"17.57600","21.94430","4.35650"
"17.57700","21.94555","4.35637"
"17.57800","21.94679","4.35647"
"17.57900","21.94805","4.35686"
"17.58000","21.94930","4.35747"
"17.58100","21.95054","4.35825"
"17.58200","21.95179","4.35910"
"17.58300","21.95305","4.35985"
"17.58400","21.95430","4.36030"
"17.58500","21.95555","4.36039"
"17.58600","21.95680","4.36020"
"17.58700","21.95805","4.35988"
"17.58800","21.95930","4.35957"
"17.58900","21.96055","4.35943"
"17.59000","21.96180","4.35963"
"17.59100","21.96305","4.36020"
"17.59200","21.96430","4.36103"
"17.59300","21.96555","4.36199"
"17.59400","21.96680","4.36294"
"17.59500","21.96806","4.36373"
"17.59600","21.96931","4.36430"
"17.59700","21.97056","4.36466"
"17.59800","21.97182","4.36484"
"17.59900","21.97307","4.36483"
"17.60000","21.97432","4.36473"
"17.60100","21.97557","4.36481"
"17.60200","21.97683","4.36525"
"17.60300","21.97808","4.36599"
"17.60400","21.97933","4.36695"
"17.60500","21.98059","4.36804"
"17.60600","21.98184","4.36915"
"17.60700","21.98310","4.37006"
"17.60800","21.98435","4.37057"
"17.60900","21.98560","4.37066"
"17.61000","21.98685","4.37042"
"17.61100","21.98811","4.37006"
"17.61200","21.98936","4.36976"
"17.61300","21.99061","4.36962"
"17.61400","21.99186","4.36965"
"17.61500","21.99311","4.36982"
"17.61600","21.99436","4.37022"
"17.61700","21.99562","4.37094"
"17.61800","21.99687","4.37192"
"17.61900","21.99812","4.37291"
"17.62000","21.99937","4.37374"
"17.62100","22.00062","4.37439"
"17.62200","22.00187","4.37495"
"17.62300","22.00312","4.37552"
"17.62400","22.00437","4.37616"
"17.62500","22.00562","4.37689"
"17.62600","22.00687","4.37779"
"17.62700","22.00813","4.37890"
"17.62800","22.00938","4.38021"
"17.62900","22.01063","4.38168"
"17.63000","22.01188","4.38318"
"17.63100","22.01313","4.38455"
"17.63200","22.01439","4.38564"
"17.63300","22.01564","4.38639"
"17.63400","22.01689","4.38681"
"17.63500","22.01815","4.38690"
"17.63600","22.01940","4.38676"
"17.63700","22.02065","4.38663"
"17.63800","22.02191","4.38666"
"17.63900","22.02316","4.38685"
"17.64000","22.02441","4.38716"
"17.64100","22.02567","4.38755"
"17.64200","22.02692","4.38799"
"17.64300","22.02817","4.38851"
"17.64400","22.02942","4.38898"
"17.64500","22.03068","4.38914"
"17.64600","22.03193","4.38874"
"17.64700","22.03318","4.38788"
"17.64800","22.03443","4.38691"
"17.64900","22.03568","4.38614"
"17.65000","22.03693","4.38576"
"17.65100","22.03818","4.38584"
"17.65200","22.03943","4.38638"
"17.65300","22.04068","4.38734"
"17.65400","22.04193","4.38858"
"17.65500","22.04318","4.39001"
"17.65600","22.04443","4.39154"
"17.65700","22.04568","4.39300"
"17.65800","22.04692","4.39418"
"17.65900","22.04818","4.39504"
"17.66000","22.04942","4.39563"
"17.66100","22.05067","4.39609"
"17.66200","22.05192","4.39659"
"17.66300","22.05317","4.39727"
"17.66400","22.05442","4.39823"
"17.66500","22.05567","4.39945"
"17.66600","22.05692","4.40081"
"17.66700","22.05816","4.40215"
"17.66800","22.05941","4.40331"
"17.66900","22.06066","4.40416"
"17.67000","22.06191","4.40460"
"17.67100","22.06315","4.40462"
"17.67200","22.06440","4.40434"
"17.67300","22.06565","4.40397"
"17.67400","22.06690","4.40375"
"17.67500","22.06814","4.40387"
"17.67600","22.06939","4.40436"
"17.67700","22.07063","4.40513"
"17.67800","22.07188","4.40604"
"17.67900","22.07312","4.40697"
"17.68000","22.07437","4.40777"
"17.68100","22.07561","4.40826"
"17.68200","22.07686","4.40835"
"17.68300","22.07810","4.40814"
"17.68400","22.07935","4.40786"
"17.68500","22.08059","4.40768"
"17.68600","22.08183","4.40770"
"17.68700","22.08308","4.40801"
"17.68800","22.08432","4.40877"
"17.68900","22.08556","4.41007"
"17.69000","22.08681","4.41180"
"17.69100","22.08805","4.41372"
"17.69200","22.08929","4.41551"
"17.69300","22.09054","4.41691"
"17.69400","22.09179","4.41777"
"17.69500","22.09303","4.41813"
"17.69600","22.09428","4.41816"
"17.69700","22.09552","4.41803"
"17.69800","22.09677","4.41793"
"17.69900","22.09801","4.41805"
"17.70000","22.09926","4.41855"
"17.70100","22.10051","4.41943"
"17.70200","22.10176","4.42057"
"17.70300","22.10301","4.42177"
"17.70400","22.10426","4.42275"
"17.70500","22.10550","4.42329"
"17.70600","22.10675","4.42328"
"17.70700","22.10800","4.42295"
"17.70800","22.10925","4.42265"
"17.70900","22.11050","4.42250"
"17.71000","22.11176","4.42242"
"17.71100","22.11301","4.42239"
"17.71200","22.11426","4.42257"
"17.71300","22.11551","4.42292"
"17.71400","22.11676","4.42336"
"17.71500","22.11801","4.42398"
"17.71600","22.11926","4.42492"
"17.71700","22.12052","4.42591"
"17.71800","22.12177","4.42647"
"17.71900","22.12302","4.42642"
"17.72000","22.12427","4.42615"
"17.72100","22.12552","4.42612"
"17.72200","22.12678","4.42645"
"17.72300","22.12803","4.42706"
"17.72400","22.12928","4.42801"
"17.72500","22.13053","4.42934"
"17.72600","22.13179","4.43080"
"17.72700","22.13304","4.43209"
"17.72800","22.13429","4.43307"
"17.72900","22.13554","4.43367"
"17.73000","22.13680","4.43373"
"17.73100","22.13805","4.43331"
"17.73200","22.13930","4.43266"
"17.73300","22.14055","4.43200"
"17.73400","22.14180","4.43142"
"17.73500","22.14305","4.43097"
"17.73600","22.14430","4.43075"
"17.73700","22.14555","4.43080"
"17.73800","22.14681","4.43096"
"17.73900","22.14806","4.43107"
"17.74000","22.14931","4.43107"
"17.74100","22.15056","4.43093"
"17.74200","22.15181","4.43061"
"17.74300","22.15306","4.43019"
"17.74400","22.15431","4.42986"
"17.74500","22.15556","4.42967"
"17.74600","22.15682","4.42939"
"17.74700","22.15807","4.42902"
"17.74800","22.15932","4.42890"
"17.74900","22.16057","4.42930"
"17.75000","22.16182","4.43014"
"17.75100","22.16307","4.43118"
"17.75200","22.16433","4.43223"
"17.75300","22.16558","4.43323"
"17.75400","22.16683","4.43411"
"17.75500","22.16808","4.43489"
"17.75600","22.16933","4.43566"
"17.75700","22.17059","4.43656"
"17.75800","22.17184","4.43757"
"17.75900","22.17309","4.43861"
"17.76000","22.17435","4.43976"
"17.76100","22.17560","4.44116"
"17.76200","22.17685","4.44272"
"17.76300","22.17810","4.44423"
"17.76400","22.17936","4.44562"
"17.76500","22.18061","4.44686"
"17.76600","22.18187","4.44782"
"17.76700","22.18312","4.44832"
"17.76800","22.18438","4.44835"
"17.76900","22.18563","4.44808"
"17.77000","22.18689","4.44777"
"17.77100","22.18814","4.44755"
"17.77200","22.18940","4.44748"
"17.77300","22.19065","4.44767"
"17.77400","22.19191","4.44813"
"17.77500","22.19317","4.44870"
"17.77600","22.19443","4.44918"
"17.77700","22.19568","4.44947"
"17.77800","22.19694","4.44939"
"17.77900","22.19819","4.44869"
"17.78000","22.19945","4.44741"
"17.78100","22.20070","4.44595"
"17.78200","22.20196","4.44465"
"17.78300","22.20322","4.44355"
"17.78400","22.20447","4.44262"
